date,variable,US,AU,CA,DE,FR,GB,IE,JP
2022-03-29,new postings,172.12,218.9,166.76,155.82,134.2,146.43,157.55,224.11
2022-03-30,new postings,171.77,220.0,166.66,158.5,134.62,147.82,162.71,225.75
2022-03-31,new postings,172.02,220.87,166.8,160.07,134.53,149.02,168.98,225.99
2022-04-01,new postings,172.82,221.75,166.91,161.59,134.92,150.06,172.55,230.94
2022-04-02,new postings,173.97,222.54,167.24,163.13,135.25,151.39,172.86,233.28
2022-04-03,new postings,174.62,223.15,167.79,166.17,135.92,152.95,173.67,235.23
2022-04-04,new postings,174.84,224.3,168.07,168.18,135.68,153.39,174.1,237.3
2022-04-05,new postings,175.22,225.24,168.74,172.94,137.5,154.99,176.11,236.25
2022-04-06,new postings,175.3,225.63,169.46,177.99,139.53,155.93,177.37,235.09
2022-04-07,new postings,176.17,225.35,169.97,182.24,140.7,156.03,177.63,232.9
2022-04-08,new postings,176.2,224.65,170.45,184.32,142.44,156.1,177.34,225.87
2022-04-09,new postings,173.44,222.94,169.78,185.15,143.41,154.93,176.55,219.48
2022-04-10,new postings,171.53,221.0,169.37,183.4,143.36,153.11,174.58,214.04
2022-04-11,new postings,170.2,218.75,169.18,179.74,142.59,151.07,172.24,210.11
2022-04-12,new postings,169.1,216.51,168.92,177.69,142.85,149.47,169.68,208.63
2022-04-13,new postings,168.68,213.36,168.09,174.03,142.18,147.98,166.94,210.86
2022-04-14,new postings,167.94,211.3,167.7,170.11,141.39,147.05,165.41,216.39
2022-04-15,new postings,166.57,206.35,167.54,167.62,138.79,146.22,164.24,224.88
2022-04-16,new postings,167.37,201.23,166.24,164.18,136.95,144.99,163.63,234.35
2022-04-17,new postings,168.32,196.77,164.5,160.89,135.52,143.96,163.55,243.54
2022-04-18,new postings,169.13,189.62,162.68,157.12,133.12,142.72,163.12,253.08
2022-04-19,new postings,169.61,182.48,160.08,153.08,129.56,139.9,159.89,258.86
2022-04-20,new postings,169.59,176.72,158.26,146.83,125.91,136.1,156.86,259.3
2022-04-21,new postings,169.4,170.26,157.14,139.6,122.26,132.19,152.73,259.43
2022-04-22,new postings,170.15,167.55,155.09,133.72,119.97,127.59,147.35,258.37
2022-04-23,new postings,170.98,169.67,159.64,133.55,117.72,127.53,143.88,253.95
2022-04-24,new postings,170.63,171.01,164.06,134.28,115.78,127.15,140.57,249.47
2022-04-25,new postings,170.54,173.12,168.45,132.91,114.09,126.01,137.25,241.72
2022-04-26,new postings,171.3,178.96,173.72,139.72,119.32,130.02,141.04,238.21
2022-04-27,new postings,172.04,184.15,177.99,147.37,123.62,134.02,144.12,237.94
2022-04-28,new postings,173.42,191.63,181.09,155.57,127.48,137.68,147.85,238.19
2022-04-29,new postings,174.52,199.42,184.4,161.95,131.28,141.85,152.02,238.14
2022-04-30,new postings,174.98,203.09,182.89,164.72,134.97,143.04,154.37,239.9
2022-05-01,new postings,177.0,206.68,181.32,166.51,137.8,144.2,156.3,247.22
2022-05-02,new postings,178.79,212.8,179.72,172.21,141.54,146.24,158.13,256.75
2022-05-03,new postings,179.64,217.48,177.11,173.64,143.17,143.74,154.07,265.07
2022-05-04,new postings,180.16,221.4,175.25,174.99,145.66,141.3,150.76,268.77
2022-05-05,new postings,179.55,223.01,173.62,177.56,149.66,139.3,148.23,264.12
2022-05-06,new postings,179.04,223.68,172.35,180.54,153.55,137.96,147.25,254.45
2022-05-07,new postings,179.73,223.48,171.51,182.02,156.88,136.48,146.86,245.83
2022-05-08,new postings,179.49,223.6,170.68,180.95,158.66,134.69,145.92,231.34
2022-05-09,new postings,177.84,222.9,169.74,180.92,160.35,133.94,146.5,214.92
2022-05-10,new postings,176.8,221.76,169.77,179.46,161.2,139.55,154.3,201.29
2022-05-11,new postings,175.58,221.23,169.09,176.33,160.29,144.64,161.35,193.71
2022-05-12,new postings,175.63,221.78,168.49,171.96,158.43,149.16,167.14,197.24
2022-05-13,new postings,175.73,222.36,167.88,168.53,155.29,152.59,171.2,207.01
2022-05-14,new postings,175.2,223.79,167.28,166.91,152.31,155.23,174.76,215.16
2022-05-15,new postings,173.39,225.04,166.84,163.86,148.79,156.73,177.51,224.34
2022-05-16,new postings,173.36,226.12,166.63,161.44,147.92,159.22,180.63,235.28
2022-05-17,new postings,173.3,225.84,165.98,157.41,144.87,156.15,177.33,244.73
2022-05-18,new postings,174.25,226.18,165.99,154.48,142.78,153.44,174.09,251.98
2022-05-19,new postings,174.02,225.55,166.59,151.99,140.16,151.01,170.66,254.81
2022-05-20,new postings,173.89,224.84,167.9,149.33,138.74,149.07,167.49,256.49
2022-05-21,new postings,173.53,223.89,169.19,146.32,137.0,147.6,163.72,260.46
2022-05-22,new postings,175.15,223.31,171.44,147.44,135.6,146.5,159.96,263.97
2022-05-23,new postings,176.21,223.58,174.08,148.56,135.59,146.27,157.29,268.51
2022-05-24,new postings,176.66,223.92,173.64,149.69,136.24,146.26,156.0,269.4
2022-05-25,new postings,176.68,223.38,173.1,150.81,135.63,146.05,154.56,271.99
2022-05-26,new postings,177.12,223.69,171.07,151.93,134.58,146.71,153.89,273.51
2022-05-27,new postings,178.42,223.95,167.93,153.05,131.89,148.0,154.2,273.03
2022-05-28,new postings,179.85,225.06,164.17,154.17,127.6,149.07,154.78,274.2
2022-05-29,new postings,180.74,225.99,159.08,155.29,124.88,151.37,155.82,274.36
2022-05-30,new postings,182.27,226.5,153.35,156.42,121.18,154.62,157.12,271.78
2022-05-31,new postings,180.97,227.44,153.74,156.62,116.32,157.92,157.5,270.83
2022-06-01,new postings,180.67,229.71,154.22,156.93,111.77,162.06,158.43,265.08
2022-06-02,new postings,180.84,231.42,155.58,156.44,107.8,164.18,158.78,260.02
2022-06-03,new postings,179.11,233.07,157.55,159.19,109.02,163.0,158.81,256.31
2022-06-04,new postings,177.29,234.31,160.92,161.04,112.04,157.41,158.74,248.65
2022-06-05,new postings,174.81,235.53,164.52,162.19,114.79,151.56,159.41,241.06
2022-06-06,new postings,171.25,236.69,168.36,166.4,117.44,143.35,159.86,237.81
2022-06-07,new postings,173.41,236.77,169.31,168.04,118.91,134.68,158.17,232.07
2022-06-08,new postings,175.36,236.06,170.05,168.76,120.65,125.3,156.07,229.1
2022-06-09,new postings,174.84,235.24,170.3,170.2,122.54,116.77,153.63,224.77
2022-06-10,new postings,173.83,231.05,169.44,164.71,120.27,112.87,149.75,219.4
2022-06-11,new postings,173.51,230.27,168.18,160.88,119.38,115.36,147.08,217.38
2022-06-12,new postings,173.88,229.82,167.08,158.52,119.31,119.08,144.1,217.53
2022-06-13,new postings,175.54,227.66,166.12,153.84,117.59,123.59,139.55,215.08
2022-06-14,new postings,174.59,225.61,165.57,154.22,119.43,128.51,140.1,218.28
2022-06-15,new postings,171.75,224.22,164.38,155.7,121.84,133.57,140.96,223.2
2022-06-16,new postings,170.65,222.28,163.44,156.36,123.78,138.42,142.77,230.57
2022-06-17,new postings,171.87,223.57,163.41,155.49,124.68,140.5,144.78,240.63
2022-06-18,new postings,172.19,220.52,162.99,153.92,124.66,141.11,146.73,249.69
2022-06-19,new postings,172.45,216.75,162.6,153.45,126.19,141.82,149.88,256.21
2022-06-20,new postings,171.83,215.73,162.03,152.44,127.82,141.49,153.05,264.55
2022-06-21,new postings,170.78,216.62,160.94,148.7,127.49,141.01,153.62,270.7
2022-06-22,new postings,170.85,216.37,160.78,145.33,126.4,140.31,154.42,274.42
2022-06-23,new postings,170.47,215.86,160.5,140.62,124.99,139.57,153.92,277.76
2022-06-24,new postings,168.34,216.4,160.26,140.26,123.79,138.89,153.14,280.38
2022-06-25,new postings,166.09,218.09,158.87,144.52,124.88,138.91,152.18,282.47
2022-06-26,new postings,163.76,220.14,157.7,147.48,125.02,138.37,150.94,286.24
2022-06-27,new postings,161.9,221.74,156.74,150.54,125.41,138.31,150.58,288.57
2022-06-28,new postings,161.22,220.84,155.82,153.22,125.67,138.65,153.54,291.0
2022-06-29,new postings,160.59,219.62,154.52,154.83,125.76,140.05,156.09,291.24
2022-06-30,new postings,160.57,219.35,154.01,153.74,124.33,140.41,157.33,291.48
2022-07-01,new postings,162.35,217.83,154.31,156.72,126.87,143.18,158.27,294.68
2022-07-02,new postings,165.35,216.13,153.88,155.66,126.66,144.56,158.84,296.09
2022-07-03,new postings,169.08,214.5,153.41,155.11,125.97,145.65,159.41,296.02
2022-07-04,new postings,173.54,212.34,153.42,155.11,125.27,146.49,159.49,295.36
2022-07-05,new postings,174.67,210.48,153.84,156.11,124.37,146.83,155.89,295.65
2022-07-06,new postings,176.16,208.73,154.47,153.95,122.19,145.14,151.11,297.53
2022-07-07,new postings,179.74,206.73,154.44,157.85,122.59,144.91,148.59,298.67
2022-07-08,new postings,183.05,205.35,152.68,159.44,121.98,143.67,148.44,293.91
2022-07-09,new postings,183.03,204.09,154.49,160.05,121.93,143.11,148.29,285.41
2022-07-10,new postings,181.15,202.75,155.64,160.09,124.15,142.49,147.93,275.98
2022-07-11,new postings,177.58,201.58,155.57,159.1,125.79,141.48,147.39,266.83
2022-07-12,new postings,179.71,201.97,155.12,155.66,126.34,140.37,146.54,255.35
2022-07-13,new postings,180.8,203.17,154.54,154.62,127.8,140.2,147.23,245.35
2022-07-14,new postings,178.46,205.19,153.43,155.56,130.63,141.13,149.25,235.0
2022-07-15,new postings,173.66,208.41,153.33,155.23,129.83,141.53,150.35,229.48
2022-07-16,new postings,171.15,211.2,152.42,153.77,127.67,141.68,151.27,229.52
2022-07-17,new postings,170.08,213.88,151.98,154.16,123.17,141.89,152.26,233.29
2022-07-18,new postings,170.05,215.95,152.07,154.5,118.91,142.23,152.95,236.15
2022-07-19,new postings,167.0,217.08,152.35,151.4,113.6,141.19,152.81,239.09
2022-07-20,new postings,164.43,217.2,152.39,154.56,111.39,141.41,153.63,242.62
2022-07-21,new postings,162.3,215.8,152.69,155.56,107.41,140.7,153.2,246.8
2022-07-22,new postings,162.52,213.38,153.32,155.33,108.65,140.28,152.71,249.18
2022-07-23,new postings,162.61,211.14,152.44,156.21,111.77,139.98,152.18,251.9
2022-07-24,new postings,161.72,209.46,151.91,156.0,115.32,139.58,151.16,253.25
2022-07-25,new postings,160.45,208.63,151.39,152.15,116.73,137.85,149.03,256.07
2022-07-26,new postings,158.98,209.53,150.6,157.4,122.29,139.2,149.46,261.0
2022-07-27,new postings,157.67,211.97,150.14,159.71,126.47,140.01,148.98,264.4
2022-07-28,new postings,157.23,216.2,150.0,160.33,130.69,140.71,148.49,269.19
2022-07-29,new postings,156.27,219.65,149.37,162.58,132.22,140.91,148.36,270.32
2022-07-30,new postings,155.79,223.23,149.22,164.0,132.9,140.88,148.5,272.04
2022-07-31,new postings,155.75,226.27,148.67,163.99,133.76,140.82,148.75,273.11
2022-08-01,new postings,156.32,228.83,148.07,162.97,133.49,140.7,147.8,277.37
2022-08-02,new postings,157.74,227.79,145.54,162.71,134.85,140.43,145.76,285.38
2022-08-03,new postings,159.51,225.91,142.95,160.03,134.67,139.81,142.71,285.97
2022-08-04,new postings,160.41,221.68,140.46,157.45,133.92,138.73,139.71,283.0
2022-08-05,new postings,162.07,219.08,139.27,155.62,133.49,138.79,138.11,282.07
2022-08-06,new postings,163.26,216.42,138.32,155.55,133.28,138.98,137.01,279.77
2022-08-07,new postings,164.17,214.04,137.54,156.15,132.73,139.3,136.69,278.42
2022-08-08,new postings,164.51,211.7,137.2,162.48,135.71,140.99,139.65,269.52
2022-08-09,new postings,163.85,211.44,141.73,163.71,135.05,141.43,145.26,253.95
2022-08-10,new postings,162.68,211.12,147.01,165.64,134.93,141.3,151.92,248.37
2022-08-11,new postings,161.96,212.05,152.04,167.32,134.91,141.29,157.57,246.31
2022-08-12,new postings,160.56,211.87,155.39,162.67,131.7,139.05,159.69,241.06
2022-08-13,new postings,159.81,211.0,158.61,161.6,131.22,138.04,161.75,238.3
2022-08-14,new postings,159.78,210.21,161.34,161.15,131.44,137.12,162.71,236.68
2022-08-15,new postings,159.06,209.59,163.2,160.72,132.21,136.36,162.46,238.45
2022-08-16,new postings,158.89,208.61,161.91,160.76,131.62,135.69,159.54,243.19
2022-08-17,new postings,159.46,207.41,159.46,161.22,130.7,135.43,156.14,246.08
2022-08-18,new postings,160.19,207.17,156.72,157.35,129.53,135.02,152.52,250.55
2022-08-19,new postings,161.06,206.97,154.89,162.57,132.99,136.6,151.82,260.03
2022-08-20,new postings,161.42,207.35,153.03,164.42,135.14,137.99,151.88,267.55
2022-08-21,new postings,161.33,207.44,151.42,165.29,135.39,139.38,152.28,272.46
2022-08-22,new postings,162.06,208.83,150.27,165.14,134.67,140.8,153.32,276.95
2022-08-23,new postings,162.55,210.2,149.45,164.18,137.64,142.14,153.81,279.86
2022-08-24,new postings,162.27,211.74,149.15,159.48,139.87,142.95,153.83,281.05
2022-08-25,new postings,161.96,210.65,149.18,160.09,141.84,144.27,154.94,278.54
2022-08-26,new postings,161.25,209.85,149.01,159.3,143.78,146.09,155.92,273.12
2022-08-27,new postings,160.89,208.96,148.81,158.91,144.28,147.52,156.21,266.73
2022-08-28,new postings,160.57,208.24,148.57,159.39,145.64,149.32,156.78,261.25
2022-08-29,new postings,160.18,206.46,148.37,160.44,147.04,151.18,157.35,254.2
2022-08-30,new postings,159.72,204.24,148.48,162.35,145.38,150.79,158.17,248.96
2022-08-31,new postings,159.41,202.26,148.69,162.06,142.59,149.42,158.58,245.04
2022-09-01,new postings,160.16,202.5,149.99,168.09,143.81,149.54,160.51,242.02
2022-09-02,new postings,162.21,203.12,151.5,170.38,143.03,148.59,161.23,239.79
2022-09-03,new postings,164.54,203.87,153.53,170.47,141.83,146.25,161.36,238.8
2022-09-04,new postings,166.95,204.24,155.97,169.62,140.41,143.05,161.24,235.81
2022-09-05,new postings,169.14,204.08,158.54,167.58,138.75,139.26,160.69,233.04
2022-09-06,new postings,168.87,204.85,157.76,160.59,135.36,137.96,158.65,226.28
2022-09-07,new postings,170.11,205.55,156.71,161.26,135.6,139.37,158.51,221.17
2022-09-08,new postings,170.14,205.08,153.93,157.53,133.66,139.94,157.33,216.71
2022-09-09,new postings,167.12,203.59,150.36,154.76,133.24,139.88,155.55,211.31
2022-09-10,new postings,163.59,201.95,146.63,152.44,133.37,140.64,153.81,204.28
2022-09-11,new postings,159.85,200.65,142.22,150.76,133.82,141.54,152.13,198.66
2022-09-12,new postings,156.4,200.31,137.48,145.61,132.73,141.23,149.9,192.68
2022-09-13,new postings,158.4,199.43,138.43,148.05,134.93,141.24,150.34,191.36
2022-09-14,new postings,158.84,198.68,139.11,148.71,137.2,140.4,150.58,189.87
2022-09-15,new postings,158.25,199.2,140.37,146.75,138.66,138.52,150.12,186.53
2022-09-16,new postings,159.28,200.56,142.0,145.45,138.56,136.56,150.41,188.86
2022-09-17,new postings,160.42,201.67,143.22,145.3,136.89,134.58,150.62,190.88
2022-09-18,new postings,161.7,202.75,145.03,144.87,135.07,132.43,150.44,195.94
2022-09-19,new postings,162.5,202.45,147.12,144.55,133.29,130.65,149.94,201.91
2022-09-20,new postings,160.1,201.62,146.37,147.0,132.62,127.11,149.04,208.71
2022-09-21,new postings,157.93,201.54,146.28,149.39,131.37,123.05,147.58,212.42
2022-09-22,new postings,157.34,197.86,146.62,152.54,130.67,119.86,146.99,216.5
2022-09-23,new postings,157.24,192.02,147.13,153.32,130.13,118.4,146.33,215.88
2022-09-24,new postings,156.65,186.16,147.68,152.97,131.94,117.12,145.83,216.76
2022-09-25,new postings,156.09,180.24,148.35,147.88,130.64,114.1,144.31,214.31
2022-09-26,new postings,156.08,175.03,148.7,152.19,135.54,115.14,145.08,215.82
2022-09-27,new postings,156.62,171.29,149.72,151.08,138.45,120.41,145.52,216.84
2022-09-28,new postings,156.6,167.17,150.29,149.02,141.13,126.38,145.6,216.18
2022-09-29,new postings,155.85,167.17,150.18,147.93,143.37,131.13,145.15,215.56
2022-09-30,new postings,154.66,173.18,149.89,149.07,144.18,134.66,145.0,212.86
2022-10-01,new postings,154.82,180.86,149.47,145.95,140.5,136.3,143.44,213.46
2022-10-02,new postings,154.58,190.15,148.7,151.87,141.78,141.01,144.23,216.69
2022-10-03,new postings,153.92,197.98,148.2,153.89,139.62,143.28,144.4,215.6
2022-10-04,new postings,153.12,205.11,147.34,155.06,136.94,141.96,144.77,210.09
2022-10-05,new postings,152.97,211.8,146.93,154.36,133.68,140.22,145.21,207.88
2022-10-06,new postings,153.32,217.4,146.69,153.04,130.21,139.07,145.67,207.19
2022-10-07,new postings,155.24,218.06,146.71,150.56,126.93,137.36,145.77,209.33
2022-10-08,new postings,156.47,216.7,148.15,150.2,127.01,136.77,146.86,210.81
2022-10-09,new postings,157.5,213.26,150.08,150.64,127.04,136.45,148.28,210.79
2022-10-10,new postings,158.95,212.19,152.42,150.12,126.51,135.91,149.6,215.17
2022-10-11,new postings,160.24,212.82,151.94,152.84,126.83,135.54,150.55,221.31
2022-10-12,new postings,161.46,212.79,151.46,160.68,127.69,135.33,152.21,229.9
2022-10-13,new postings,162.77,212.28,151.49,167.24,128.57,134.77,153.23,232.69
2022-10-14,new postings,162.86,213.16,151.59,168.81,128.29,133.41,153.55,235.96
2022-10-15,new postings,161.33,214.57,149.88,179.86,130.54,134.28,155.19,236.74
2022-10-16,new postings,160.3,216.44,147.37,185.98,131.23,134.16,156.17,239.76
2022-10-17,new postings,159.21,218.13,144.23,191.52,131.62,133.8,156.67,240.18
2022-10-18,new postings,158.56,217.73,146.61,194.34,132.08,133.7,156.96,242.58
2022-10-19,new postings,157.61,217.46,148.09,194.06,132.29,133.29,156.52,241.67
2022-10-20,new postings,156.39,218.1,148.83,186.63,130.09,132.22,155.21,245.91
2022-10-21,new postings,155.01,218.56,148.8,189.41,132.1,133.49,155.62,248.48
2022-10-22,new postings,154.57,218.45,149.11,186.86,132.4,133.41,155.53,252.66
2022-10-23,new postings,154.48,219.09,150.19,184.53,132.98,133.4,154.81,254.87
2022-10-24,new postings,154.22,218.86,151.39,182.52,133.83,133.59,154.25,256.31
2022-10-25,new postings,153.8,218.38,149.78,179.97,134.09,133.67,154.6,257.92
2022-10-26,new postings,153.6,218.84,148.89,173.1,132.24,132.6,154.71,256.99
2022-10-27,new postings,153.56,218.7,148.56,173.89,132.53,132.37,156.21,252.58
2022-10-28,new postings,153.32,218.23,148.29,175.0,133.0,132.27,158.91,252.63
2022-10-29,new postings,153.71,217.98,148.26,175.85,132.6,131.54,161.0,248.43
2022-10-30,new postings,153.61,217.28,147.81,177.25,132.43,130.57,163.7,242.61
2022-10-31,new postings,153.4,217.23,147.54,178.96,132.65,129.45,166.65,237.33
2022-11-01,new postings,153.61,216.21,146.92,181.73,132.62,128.26,165.84,230.41
2022-11-02,new postings,153.84,214.6,146.15,188.91,133.16,129.56,165.16,227.31
2022-11-03,new postings,154.75,213.36,145.46,196.51,134.59,131.61,164.74,228.23
2022-11-04,new postings,156.47,212.35,145.76,198.35,134.91,132.92,162.33,226.79
2022-11-05,new postings,157.42,211.38,146.19,198.32,135.93,134.84,159.97,226.19
2022-11-06,new postings,158.37,209.97,146.4,196.6,135.51,136.15,156.12,227.49
2022-11-07,new postings,160.32,208.9,146.4,194.8,133.94,137.6,152.01,229.96
2022-11-08,new postings,161.56,210.6,147.14,195.11,135.03,139.63,154.1,231.23
2022-11-09,new postings,161.54,213.74,148.06,196.13,140.47,139.9,157.2,232.36
2022-11-10,new postings,160.41,216.42,148.7,196.54,144.22,139.41,160.46,231.97
2022-11-11,new postings,158.62,219.02,148.81,197.94,145.87,138.79,164.34,235.15
2022-11-12,new postings,157.43,221.61,147.93,198.89,144.28,138.13,168.18,236.91
2022-11-13,new postings,156.69,223.96,147.44,198.92,142.23,137.54,172.24,236.33
2022-11-14,new postings,155.35,225.11,147.36,199.19,140.8,136.7,175.77,234.64
2022-11-15,new postings,153.23,223.93,146.96,197.93,138.11,136.41,175.74,233.7
2022-11-16,new postings,152.14,220.31,146.36,194.38,132.53,136.91,174.55,233.53
2022-11-17,new postings,151.61,217.89,146.29,191.06,127.66,137.61,172.46,232.67
2022-11-18,new postings,151.21,215.1,146.24,190.22,123.91,138.32,168.92,227.64
2022-11-19,new postings,150.96,212.41,147.77,189.26,125.92,138.78,165.22,224.71
2022-11-20,new postings,150.55,210.53,149.0,189.54,128.59,139.45,161.55,222.46
2022-11-21,new postings,150.29,208.59,149.85,189.74,131.24,140.54,158.74,219.2
2022-11-22,new postings,151.76,207.92,150.76,189.61,133.9,140.92,157.39,215.51
2022-11-23,new postings,154.3,208.04,151.36,190.91,135.89,140.6,156.13,210.43
2022-11-24,new postings,156.51,206.73,152.03,191.95,138.9,140.44,155.32,205.01
2022-11-25,new postings,156.61,205.05,151.69,188.43,142.12,139.83,155.59,199.7
2022-11-26,new postings,154.71,204.46,150.02,184.24,141.98,138.6,155.76,193.07
2022-11-27,new postings,153.03,203.51,148.63,180.6,142.6,137.55,156.62,187.08
2022-11-28,new postings,150.68,203.38,147.06,177.06,143.54,136.46,157.32,181.66
2022-11-29,new postings,147.01,203.0,145.41,175.48,144.53,135.56,156.3,176.93
2022-11-30,new postings,141.21,202.6,143.9,173.66,145.99,134.9,155.02,173.76
2022-12-01,new postings,136.35,202.83,141.42,172.1,146.35,134.27,153.58,177.45
2022-12-02,new postings,135.94,202.28,139.75,173.23,147.1,133.78,151.89,179.65
2022-12-03,new postings,139.1,201.6,140.14,175.45,149.02,134.12,150.66,182.6
2022-12-04,new postings,141.11,201.47,139.94,176.81,150.27,134.16,148.78,185.48
2022-12-05,new postings,143.05,200.3,139.98,178.66,150.84,134.17,146.67,189.39
2022-12-06,new postings,145.41,200.07,140.04,178.17,151.45,134.18,145.71,194.38
2022-12-07,new postings,150.14,200.08,140.23,176.88,152.32,134.16,145.32,198.97
2022-12-08,new postings,153.69,199.51,141.09,175.85,152.98,133.37,144.86,196.09
2022-12-09,new postings,154.29,200.42,142.63,176.98,154.18,132.68,144.61,197.32
2022-12-10,new postings,152.85,201.29,142.63,178.42,155.82,131.75,144.36,199.23
2022-12-11,new postings,152.72,201.97,143.06,180.0,157.37,130.99,144.52,203.12
2022-12-12,new postings,153.37,203.26,143.99,181.19,158.99,130.47,144.87,205.33
2022-12-13,new postings,154.48,203.79,145.13,182.79,160.38,130.04,147.57,211.31
2022-12-14,new postings,154.31,203.04,146.5,186.28,161.64,129.61,151.33,217.4
2022-12-15,new postings,153.49,202.78,147.46,189.0,162.98,129.87,153.01,225.46
2022-12-16,new postings,153.2,202.08,148.09,187.28,162.53,130.24,153.56,231.64
2022-12-17,new postings,153.53,200.81,148.61,185.01,161.3,130.47,154.12,236.68
2022-12-18,new postings,153.46,198.95,149.23,182.81,158.85,130.61,154.16,238.08
2022-12-19,new postings,152.64,196.41,149.34,179.75,156.57,130.3,153.84,240.21
2022-12-20,new postings,151.27,192.67,148.95,177.61,154.05,129.46,150.24,237.38
2022-12-21,new postings,149.74,190.38,148.04,173.17,150.4,128.14,143.76,232.04
2022-12-22,new postings,149.07,190.07,147.37,171.08,148.14,127.41,140.46,226.08
2022-12-23,new postings,148.61,190.98,146.66,173.25,147.77,127.65,140.01,217.1
2022-12-24,new postings,147.28,194.36,146.87,177.03,148.29,128.73,139.29,208.58
2022-12-25,new postings,146.87,202.18,148.36,182.91,151.28,131.48,140.67,201.32
2022-12-26,new postings,148.02,211.84,152.15,190.99,155.65,136.39,145.7,193.71
2022-12-27,new postings,147.82,222.18,155.07,197.75,159.45,141.06,152.18,186.58
2022-12-28,new postings,148.41,232.78,157.37,205.76,165.07,145.19,159.23,181.26
2022-12-29,new postings,149.76,239.79,160.02,211.61,170.57,148.42,163.7,175.06
2022-12-30,new postings,151.33,238.03,161.87,217.6,173.69,149.16,163.26,168.67
2022-12-31,new postings,154.45,231.17,161.68,220.07,176.28,147.2,160.92,162.53
2023-01-01,new postings,157.75,219.08,159.08,219.59,176.06,142.76,156.16,158.51
2023-01-02,new postings,159.51,203.44,153.2,216.76,174.34,135.12,146.02,154.56
2023-01-03,new postings,162.56,195.16,148.28,216.83,174.03,128.3,136.0,146.0
2023-01-04,new postings,165.84,188.96,147.89,218.61,175.98,126.39,131.82,138.03
2023-01-05,new postings,168.5,182.97,147.89,221.84,178.02,126.28,132.53,132.66
2023-01-06,new postings,170.45,183.57,148.48,219.75,181.66,127.23,136.73,134.55
2023-01-07,new postings,173.05,185.74,151.38,219.44,185.69,130.69,143.99,139.72
2023-01-08,new postings,173.44,186.29,153.68,218.33,188.8,133.31,149.83,141.68
2023-01-09,new postings,172.21,191.02,155.78,216.62,191.09,136.49,156.89,142.17
2023-01-10,new postings,173.28,190.59,160.3,213.58,191.23,141.06,165.32,148.78
2023-01-11,new postings,172.92,186.48,160.27,209.31,187.21,141.84,168.82,156.35
2023-01-12,new postings,171.64,184.07,158.91,203.23,180.97,140.22,167.85,162.12
2023-01-13,new postings,170.55,183.31,157.36,199.65,173.54,138.47,165.7,162.09
2023-01-14,new postings,167.46,184.5,154.65,197.35,165.34,136.38,163.65,157.57
2023-01-15,new postings,164.75,188.23,153.63,196.27,159.47,135.94,163.94,154.7
2023-01-16,new postings,164.2,189.8,153.71,195.54,154.14,135.89,164.83,154.22
2023-01-17,new postings,160.52,189.27,151.58,193.0,150.74,134.55,164.33,154.23
2023-01-18,new postings,157.44,189.95,150.48,189.57,149.29,133.14,164.32,152.08
2023-01-19,new postings,155.26,190.62,150.19,186.63,148.73,132.34,165.79,149.66
2023-01-20,new postings,153.39,191.28,149.8,185.11,149.26,132.12,168.36,148.48
2023-01-21,new postings,151.45,191.22,149.56,181.79,149.55,131.82,169.15,148.79
2023-01-22,new postings,150.16,191.15,149.42,178.69,150.33,131.51,169.61,148.89
2023-01-23,new postings,148.51,190.61,149.24,176.74,151.48,131.58,169.93,148.65
2023-01-24,new postings,148.89,191.27,149.43,176.61,152.44,131.42,169.34,146.18
2023-01-25,new postings,149.41,192.57,149.11,178.14,152.61,131.47,168.38,144.64
2023-01-26,new postings,150.04,192.51,148.68,180.2,153.3,131.78,167.09,144.31
2023-01-27,new postings,150.42,191.11,148.71,180.33,153.88,132.17,165.45,142.81
2023-01-28,new postings,151.15,190.33,148.49,181.97,154.85,132.39,164.9,141.92
2023-01-29,new postings,152.07,190.16,148.1,183.97,155.11,132.57,164.32,141.18
2023-01-30,new postings,153.44,191.54,147.84,185.94,155.52,132.64,164.35,139.43
2023-01-31,new postings,153.94,190.05,147.2,187.88,155.58,132.57,164.68,138.02
2023-02-01,new postings,154.74,187.65,146.9,188.44,156.48,132.71,165.0,137.79
2023-02-02,new postings,156.4,187.16,146.78,189.1,156.98,133.08,165.51,138.04
2023-02-03,new postings,158.31,189.7,147.01,190.89,157.27,133.53,166.27,138.37
2023-02-04,new postings,160.45,191.81,147.34,192.13,157.61,134.21,166.81,138.52
2023-02-05,new postings,162.32,192.23,147.74,192.84,157.64,134.65,167.16,138.17
2023-02-06,new postings,163.43,191.3,148.37,193.38,157.74,135.07,167.03,139.8
2023-02-07,new postings,165.79,192.0,149.14,193.27,157.84,135.56,164.19,142.14
2023-02-08,new postings,168.64,192.92,151.17,195.01,158.56,137.61,163.78,143.34
2023-02-09,new postings,168.1,192.5,151.44,194.72,158.3,137.51,161.43,143.55
2023-02-10,new postings,167.27,190.3,151.25,195.3,158.0,137.11,158.94,145.8
2023-02-11,new postings,165.79,188.14,150.66,195.49,158.0,136.31,156.57,148.06
2023-02-12,new postings,164.8,187.17,150.18,196.02,159.07,135.87,154.45,151.57
2023-02-13,new postings,164.28,185.9,149.54,196.73,160.22,135.64,152.84,153.3
2023-02-14,new postings,162.57,185.98,148.94,197.51,161.72,135.41,156.48,154.41
2023-02-15,new postings,159.28,185.82,147.34,196.47,161.77,133.35,158.64,156.45
